扁柯盒籍,,,,
[八祸炼扒],,,,
磊丰备盒 : 岿,,,,
磊丰屈怕 : 扁夯,,,,
瘤开/瘤痢 : ,,,,
扁埃 : 2008~2018 01~12,,,,
,,,,
斥岿,瘤痢,乞闭扁柯(∩),弥历扁柯(∩),弥绊扁柯(∩)
03岿 17老,174,5.8,-5.8,19.6
03岿 17老,175,5.3,-3.6,18.5
03岿 17老,177,5.7,-4.5,17.9
03岿 17老,159,9,-2.3,18.1
03岿 17老,162,8.6,-2.5,19.9
03岿 17老,165,6.6,-1.1,16.9
03岿 17老,168,8.3,-1.1,17.8
03岿 17老,169,6.5,0.8,14.9
03岿 17老,140,5.7,-3.3,17.3
04岿 17老,143,15.7,2.1,31.1
04岿 17老,146,14,1.6,28.7
04岿 17老,152,15.1,3.4,28.9
04岿 17老,155,15.1,4,26.8
04岿 17老,156,15.1,3.5,30.4
04岿 17老,133,14.5,1.9,28.6
04岿 17老,135,13.4,0.3,28.3
04岿 17老,136,14.1,1.6,30.6
04岿 17老,137,15,2.3,30.8
04岿 17老,138,16.1,3.6,31.3
04岿 17老,121,13.5,0.1,27.8
04岿 17老,127,13.5,0.3,28.8
04岿 17老,129,12,-1.3,25.9
04岿 17老,130,13.8,2.8,31.2
04岿 17老,131,14.7,2.2,29.1
04岿 17老,106,15.3,4.9,29.1
04岿 17老,108,13.9,3.1,27.8
04岿 17老,112,12.4,4.5,22.5
04岿 17老,114,13.6,1.4,27.8
04岿 17老,115,12.7,3.4,25.2
04岿 17老,119,13.2,1.8,28.1
04岿 17老,100,8.8,-3.4,23
04岿 17老,101,13.6,-0.3,28.6
04岿 17老,102,10.3,4.2,20
04岿 17老,104,14.5,2.1,30.5
04岿 17老,105,15.4,3.2,30.4
04岿 17老,90,14.8,2.6,30.8
04岿 17老,93,13.2,-0.8,29.1
04岿 17老,95,12.1,-2.4,26.6
04岿 17老,98,13.2,0.5,28.3
04岿 17老,99,11.7,-2.1,25.1
04岿 17老,285,14.6,0.5,30.5
04岿 17老,288,14.8,0.5,29.6
04岿 17老,289,14.2,0.4,29.8
04岿 17老,294,15.1,3.5,26.3
04岿 17老,295,15.4,3.3,28.1
04岿 17老,278,13.2,-2.4,31.5
04岿 17老,279,15.1,2.5,31.4
04岿 17老,281,14.6,1.7,30.7
04岿 17老,283,14.6,0,31
04岿 17老,284,13.3,-1.9,28.1
04岿 17老,271,11.4,-2.2,28.7
04岿 17老,272,13.3,-0.6,29.3
04岿 17老,273,14.1,2.4,29.4
04岿 17老,276,12.4,-2.4,29.7
04岿 17老,277,14.8,1.5,31.4
04岿 17老,261,12.9,-3.3,26.4
04岿 17老,262,14.1,0.4,25.7
04岿 17老,263,14.6,-0.5,28.9
04岿 17老,264,13.7,-0.2,29.3
04岿 17老,266,15.6,5,27.7
04岿 17老,268,13.3,-0.7,25.4
04岿 17老,255,15.2,3.9,28.4
04岿 17老,257,15.3,3.1,28
04岿 17老,258,14.2,1.2,28
04岿 17老,259,13.7,-0.2,27.3
04岿 17老,260,14.3,-1.4,28.2
04岿 17老,248,11.8,-3.2,27.5
04岿 17老,251,13.7,-0.2,28.6
04岿 17老,252,12.5,-1.8,25.6
04岿 17老,253,15.4,3.7,27
04岿 17老,254,12.9,-3.3,29.8
04岿 17老,236,12.9,-1.4,28.8
04岿 17老,238,13,-2,28.6
04岿 17老,243,12.9,0.9,25.8
04岿 17老,244,12.2,-3,28.9
04岿 17老,245,13.3,0.6,28.5
04岿 17老,247,13.4,-1.5,29.1
04岿 17老,217,12.4,-0.3,28.6
04岿 17老,221,12.1,-2.6,27.9
04岿 17老,226,12.8,-2.1,28.2
04岿 17老,232,13.1,-1,27.6
04岿 17老,235,12.2,1.1,24.4
04岿 17老,202,13.7,0.1,29.2
04岿 17老,203,13.1,-1.1,28.9
04岿 17老,211,12.4,-0.7,26.7
04岿 17老,212,13.1,-0.6,29
04岿 17老,216,10.4,-1.4,25.2
04岿 17老,184,15.7,8.5,27.6
04岿 17老,185,14.1,0,21.7
04岿 17老,188,15.1,5.5,28.1
04岿 17老,189,15.7,7.5,24.1
04岿 17老,192,14.4,-0.6,27.8
04岿 17老,201,11.9,0.7,21.3
04岿 17老,170,14.9,4.6,25.6
04岿 17老,172,13,-2.2,27.4
04岿 17老,174,13.4,-1.6,27.6
04岿 17老,175,12.8,3.3,25.6
04岿 17老,177,13.3,-0.6,27.7
04岿 17老,159,15,5,23.2
04岿 17老,162,14.6,4.3,23
04岿 17老,165,13.6,4.3,23.1
04岿 17老,168,14.9,5.9,24.1
04岿 17老,169,11.8,5.6,23.5
04岿 17老,140,12.9,0.8,26.2
05岿 17老,288,19.8,6.9,36.6
05岿 17老,289,18.7,7.3,33.5
05岿 17老,294,19.6,9.3,34.4
05岿 17老,295,19.8,11.2,34.1
05岿 17老,278,18.2,3.8,34
05岿 17老,279,20.3,8.5,34.8
05岿 17老,281,19.9,5.9,36.1
05岿 17老,283,19.7,5.1,36.2
05岿 17老,284,17.8,6,33.6
05岿 17老,285,19.4,6.6,35.9
05岿 17老,271,17,2.8,32
05岿 17老,272,18.3,4.6,31.6
05岿 17老,273,19,6.2,32.8
05岿 17老,276,17.5,2.3,34.4
05岿 17老,277,19.4,5.1,33.1
05岿 17老,262,18.2,7.7,32.2
05岿 17老,263,19.4,5.9,36
05岿 17老,264,18.1,5.4,33
05岿 17老,266,19.9,11.4,35.3
05岿 17老,268,17.4,6.2,29.8
05岿 17老,255,19.8,9.9,34.4
05岿 17老,257,20,9.1,34.9
05岿 17老,258,18.8,7.7,33
05岿 17老,259,18.4,7.2,32.8
05岿 17老,260,18.9,6.3,33.2
05岿 17老,261,17.7,4.5,31.8
05岿 17老,248,16.3,4,29.7
05岿 17老,251,18.6,8.6,31.5
05岿 17老,252,17.9,8.4,30.7
05岿 17老,253,20,10.4,33.6
05岿 17老,254,17.8,5.9,31.6
05岿 17老,238,17.5,5.3,31.6
05岿 17老,243,18.2,9.4,30.4
05岿 17老,244,16.8,4.3,31.8
05岿 17老,245,18.2,8.3,30.2
05岿 17老,247,18,5.9,32.3
05岿 17老,217,17.8,5.8,32.7
05岿 17老,221,17.4,3.1,30.2
05岿 17老,226,17.6,5.5,31.8
05岿 17老,232,17.7,5.5,31
05岿 17老,235,17.2,8.2,27.2
05岿 17老,236,18.1,7.6,29
05岿 17老,202,19,6.6,31.2
05岿 17老,203,18.5,5.7,30.8
05岿 17老,211,17.4,6.5,30.8
05岿 17老,212,18.5,5.5,30.5
05岿 17老,216,15.8,3.8,30.8
05岿 17老,185,17.8,12.3,25.8
05岿 17老,188,18.5,9.6,27.7
05岿 17老,189,19.2,13.1,27.5
05岿 17老,192,18.4,5.9,34.4
05岿 17老,201,16.9,6.2,27
05岿 17老,170,19.1,11.6,31.9
05岿 17老,172,18.1,8.1,30.8
05岿 17老,174,17.6,5.5,32.2
05岿 17老,175,17,9.4,29.7
05岿 17老,177,18.4,8.6,29.3
05岿 17老,184,19.5,13.6,28.1
05岿 17老,159,19,12.8,28.2
05岿 17老,162,18.5,11.8,28.2
05岿 17老,165,18.7,11.2,28.7
05岿 17老,168,19.2,13.3,31
05岿 17老,169,16.6,10.2,27.5
05岿 17老,143,20.8,8.5,35.9
05岿 17老,146,18.8,9.7,30.3
05岿 17老,152,19.6,8.7,33.4
05岿 17老,155,19.7,10.3,33.3
05岿 17老,156,19.8,10.7,33
05岿 17老,133,19.6,10.5,30.7
05岿 17老,135,18.1,6.8,31.7
05岿 17老,136,19.4,7.8,33.5
05岿 17老,137,20.2,7.8,34
05岿 17老,138,20.6,10,32.5
05岿 17老,140,17.9,10.2,28.5
05岿 17老,121,18,4.7,30.9
05岿 17老,127,18.7,5.9,31.7
05岿 17老,129,17.4,6.7,28.5
05岿 17老,130,18.2,6.7,34
05岿 17老,131,20,10.9,33.1
05岿 17老,108,19.5,10,30.3
05岿 17老,112,17.6,10.8,26.8
05岿 17老,114,18.8,7.9,29.7
05岿 17老,115,17.6,10.6,29.3
05岿 17老,119,18.4,8.6,30.3
05岿 17老,100,13.8,1.5,26.8
05岿 17老,101,19.1,7.5,30.8
05岿 17老,102,15.9,8.4,24.8
05岿 17老,104,19.1,8.5,33.6
05岿 17老,105,20.3,8.7,33.2
05岿 17老,106,19.3,9.5,32.8
05岿 17老,90,18.7,9.3,34.3
05岿 17老,93,18.6,6.7,30.7
05岿 17老,95,17.7,5.9,28.9
05岿 17老,98,18.4,6.9,30.9
05岿 17老,99,16.8,5.2,29.1
06岿 17老,146,22.3,11.5,33
06岿 17老,152,21.2,12.5,32.3
06岿 17老,155,22.1,14.8,33.9
06岿 17老,156,23.1,13.7,34.1
06岿 17老,133,23.3,12,34.8
06岿 17老,135,21.5,10.7,32.7
06岿 17老,136,22.3,9.9,35.3
06岿 17老,137,23.4,11.7,36.6
06岿 17老,138,21.9,13.9,34.5
06岿 17老,140,21.9,11.7,31.2
06岿 17老,121,21.1,9,35.7
06岿 17老,127,22.4,9.6,34
06岿 17老,129,21.2,10.3,31.8
06岿 17老,130,19.2,9.8,31.3
06岿 17老,131,23.4,14,34.9
06岿 17老,108,23.3,14.5,34.1
06岿 17老,112,21.7,14.9,29.4
06岿 17老,114,22.1,11.8,34
06岿 17老,115,18.9,11.2,27.2
06岿 17老,119,22.4,12.5,33.2
06岿 17老,100,15.8,2.4,29
06岿 17老,101,22.8,11.1,34.5
06岿 17老,102,19.7,11.7,29
06岿 17老,104,19.8,9.7,30.7
06岿 17老,105,21.2,11.4,33
06岿 17老,106,20.2,11.9,30.3
06岿 17老,90,19.8,9.9,29.7
06岿 17老,93,22.3,9.2,35
06岿 17老,95,21.3,8.7,32
06岿 17老,98,22.2,10.6,35.5
06岿 17老,99,20.9,9.2,33.1
06岿 17老,288,23.2,13.1,36.1
06岿 17老,289,22,10.4,34.9
06岿 17老,294,21.9,13.7,31.9
06岿 17老,295,22.2,14.1,32.4
06岿 17老,278,22.1,8,36.1
06岿 17老,279,23.5,12.9,34.9
06岿 17老,281,22.5,9.4,36.9
06岿 17老,283,22.2,11.1,36.5
06岿 17老,284,21.6,8.9,35.3
06岿 17老,285,22.9,10.6,36.5
06岿 17老,271,19.7,6,33.6
06岿 17老,272,21.2,8.3,34.6
06岿 17老,273,22.1,9.4,35.1
06岿 17老,276,20.3,6,35.3
06岿 17老,277,20.8,9.3,34.7
06岿 17老,262,21,10,31.2
06岿 17老,263,22.4,11.6,35.1
06岿 17老,264,21.9,8.1,35
06岿 17老,266,22.5,15,32.8
06岿 17老,268,21,10.9,29.6
06岿 17老,255,22.6,14.1,34.2
06岿 17老,257,22.9,13,35
06岿 17老,258,22,12.9,31.9
06岿 17老,259,21.7,11.5,33
06岿 17老,260,21.8,11.6,32.7
06岿 17老,261,21.6,9.1,32.2
06岿 17老,248,20.1,6.7,32.8
06岿 17老,251,22.1,10.6,33.3
06岿 17老,252,21.4,11.1,30.8
06岿 17老,253,22.1,14.1,34.4
06岿 17老,254,21.6,9.2,33.5
06岿 17老,238,21.7,8.2,34.3
06岿 17老,243,21.7,11.9,30.3
06岿 17老,244,20.9,7.4,33.1
06岿 17老,245,21.8,10.5,33
06岿 17老,247,22,9.8,33.4
06岿 17老,217,20.2,8.3,34.7
06岿 17老,221,20.8,7.9,33.8
06岿 17老,226,21.7,8.4,34.2
06岿 17老,232,21.5,9.1,33.6
06岿 17老,235,20.9,11.3,30.2
06岿 17老,236,21.9,9.5,33.4
06岿 17老,202,22.8,11,34.7
06岿 17老,203,22.2,10.5,34.7
06岿 17老,211,20.1,7.8,33.1
06岿 17老,212,22.3,9.4,35
06岿 17老,216,17.5,5.3,31.5
06岿 17老,185,20.8,15.1,27.6
06岿 17老,188,21.7,13.8,29
06岿 17老,189,22.1,16.3,28.6
06岿 17老,192,21.7,10.8,33
06岿 17老,201,21,12,29.3
06岿 17老,170,21.7,13.6,31.4
06岿 17老,172,21.5,10.8,31.7
06岿 17老,174,20.8,8.8,33.2
06岿 17老,175,19.5,11.3,30.4
06岿 17老,177,22.1,11.5,32.8
06岿 17老,184,22,16.7,28
06岿 17老,159,21.3,15.4,30.4
06岿 17老,162,21,15.2,28.8
06岿 17老,165,21.9,13.9,29.6
06岿 17老,168,21.7,16.8,31.6
06岿 17老,169,19.3,13.9,26.5
06岿 17老,143,23.3,12.2,36.3
07岿 17老,146,27.1,21.6,34.3
07岿 17老,152,27.1,19.9,36.1
07岿 17老,155,27.1,21,35.7
07岿 17老,156,27.8,22.5,35.4
07岿 17老,133,27.1,22.3,34
07岿 17老,135,25.2,16,33.8
07岿 17老,136,26.1,17.2,35.1
07岿 17老,137,26.5,17.9,35.3
07岿 17老,138,27.4,20.9,38.6
07岿 17老,140,26.6,21.9,33.1
07岿 17老,121,24.9,17.6,33.1
07岿 17老,127,26.3,19.2,34.2
07岿 17老,129,25.8,20.8,33
07岿 17老,130,24.8,18,37.1
07岿 17老,131,27.1,21.9,34.4
07岿 17老,108,26.9,21.9,35.4
07岿 17老,112,25.8,21.6,32.5
07岿 17老,114,25.7,20.9,33
07岿 17老,115,24.6,19.6,32.4
07岿 17老,119,26.5,21.4,35.8
07岿 17老,100,21.5,14.9,31.1
07岿 17老,101,26.6,20.5,34.3
07岿 17老,102,24.4,20.4,31.8
07岿 17老,104,25.4,19,33.9
07岿 17老,105,26.8,20,37.1
07岿 17老,106,25.4,18.7,33.8
07岿 17老,90,25.6,18.9,34.9
07岿 17老,93,26.3,19.4,34.9
07岿 17老,95,25.5,18.1,33.6
07岿 17老,98,26,20.2,34.5
07岿 17老,99,25.3,19.9,33.5
07岿 17老,288,28.2,17.9,38.8
07岿 17老,289,26.4,18.8,35.6
07岿 17老,294,27.1,22.3,35.4
07岿 17老,295,27.3,20.6,35.9
07岿 17老,278,26.1,15.4,36.2
07岿 17老,279,26.9,17.2,35.5
07岿 17老,281,27.3,16.8,38.9
07岿 17老,283,27.5,17.8,39.7
07岿 17老,284,25.7,16.9,35.5
07岿 17老,285,27.1,17.6,37.2
07岿 17老,271,24.3,12.4,33.8
07岿 17老,272,24.9,15.5,33.5
07岿 17老,273,25.3,16.7,34.1
07岿 17老,276,24.9,15.2,35.1
07岿 17老,277,26.4,17.3,38.1
07岿 17老,262,26.4,18.7,34.1
07岿 17老,263,27.4,17.4,37.3
07岿 17老,264,26.2,18.2,35.2
07岿 17老,266,27,21.7,35.4
07岿 17老,268,26.8,19.8,34.5
07岿 17老,255,27.3,19.9,35.9
07岿 17老,257,27.7,20.3,37
07岿 17老,258,27,19.8,35.5
07岿 17老,259,,20,34.1
07岿 17老,260,26.7,19.4,34.6
07岿 17老,261,27.2,20.7,34.8
07岿 17老,248,25,17.8,32.3
07岿 17老,251,27.7,22,35.6
07岿 17老,252,27.1,21.8,34.8
07岿 17老,253,26.8,20.5,36.3
07岿 17老,254,26.5,20.9,34.6
07岿 17老,238,26.1,19.1,33.9
07岿 17老,243,27.1,21.1,35.7
07岿 17老,244,25.9,19.4,34.5
07岿 17老,245,27.3,22.1,35.2
07岿 17老,247,26.7,21,34.8
07岿 17老,217,24.6,18.2,33.8
07岿 17老,221,24.9,17.9,33
07岿 17老,226,25.5,17.8,33.9
07岿 17老,232,25.5,19.4,33
07岿 17老,235,26,21.3,31.5
07岿 17老,236,26.5,20.8,34.4
07岿 17老,202,26.3,21.3,34.7
07岿 17老,203,25.5,20,34.7
07岿 17老,211,24.4,18.2,33
07岿 17老,212,26.1,20.5,35.2
07岿 17老,216,23,12.2,33.1
07岿 17老,185,27.4,23.4,34.2
07岿 17老,188,27.5,22.3,34.3
07岿 17老,189,27.5,23.1,35.8
07岿 17老,192,27,18.2,36.7
07岿 17老,201,25.2,20.2,32
07岿 17老,170,26.9,21.2,34.2
07岿 17老,172,27,21.8,34.5
07岿 17老,174,26.4,18.8,35.4
07岿 17老,175,24.9,19.6,34
07岿 17老,177,26.5,21.1,33.3
07岿 17老,184,29.2,23.1,37
07岿 17老,159,26.1,21.2,32.7
07岿 17老,162,25.7,21.2,32
07岿 17老,165,27.2,22.5,33.9
07岿 17老,168,26.1,22.6,32.2
07岿 17老,169,23.5,18.3,30.1
07岿 17老,143,28,19.1,38.4
08岿 17老,146,26.2,16.3,35.1
08岿 17老,152,25.9,18,35.1
08岿 17老,155,27.3,19.6,38.5
08岿 17老,156,27,17.7,37.3
08岿 17老,133,26,16,35.9
08岿 17老,135,24,13.4,34.6
08岿 17老,136,25.1,13.2,36.6
08岿 17老,137,25.2,15.1,35.7
08岿 17老,138,26.1,18.2,35.5
08岿 17老,140,25.8,14.9,36.2
08岿 17老,121,23.7,13.7,35.1
08岿 17老,127,25.1,13.4,36.3
08岿 17老,129,25.2,15.3,34.7
08岿 17老,130,24.1,14.6,34.1
08岿 17老,131,26.1,16.8,36.7
08岿 17老,108,25.9,16.1,35.3
08岿 17老,112,25.4,16.5,34
08岿 17老,114,24.2,14.1,34.8
08岿 17老,115,24.3,19,31.6
08岿 17老,119,25.5,15.1,36.9
08岿 17老,100,19.2,7.6,29.3
08岿 17老,101,24.5,14.3,36.3
08岿 17老,102,23.9,17.1,31.3
08岿 17老,104,23.1,16,31.4
08岿 17老,105,24.3,17.3,32.9
08岿 17老,106,24.4,16.9,32.4
08岿 17老,90,23.7,16.4,32.4
08岿 17老,93,24.4,13.9,37.5
08岿 17老,95,23.6,11.7,33.8
08岿 17老,98,24.5,13.6,35.9
08岿 17老,99,23.7,11.8,34.9
08岿 17老,288,27,15,39
08岿 17老,289,25.6,13.4,36.5
08岿 17老,294,27.4,19.2,37
08岿 17老,295,27.1,17.4,36.9
08岿 17老,278,25,11.8,36.6
08岿 17老,279,25.6,15.3,36.2
08岿 17老,281,25.7,13.5,37.1
08岿 17老,283,25.5,14.9,36.7
08岿 17老,284,24.7,11.9,36.2
08岿 17老,285,25.9,13.3,38.4
08岿 17老,271,22.8,11.2,34.6
08岿 17老,272,23.8,11.4,36.4
08岿 17老,273,24.1,13.6,36
08岿 17老,276,23.9,12.5,36.9
08岿 17老,277,24.4,14.9,35
08岿 17老,262,26.3,15.5,36
08岿 17老,263,26.1,13.9,37.6
08岿 17老,264,25.2,11.7,36.3
08岿 17老,266,26.8,16.7,37
08岿 17老,268,26.5,18.5,34.8
08岿 17老,255,26.9,17.8,37.2
08岿 17老,257,27.5,16.5,38.7
08岿 17老,258,26.5,16.6,35.2
08岿 17老,259,26.5,15.5,37
08岿 17老,260,26.2,14.9,35.6
08岿 17老,261,26.6,14.6,37.2
08岿 17老,248,23.4,11.7,35.3
08岿 17老,251,26.4,15.2,36.2
08岿 17老,252,26.2,14.8,35.8
08岿 17老,253,26.4,17.4,38
08岿 17老,254,25.2,13.7,36.7
08岿 17老,238,24.6,14.3,36
08岿 17老,243,26.1,15.2,35.8
08岿 17老,244,24.7,12.4,36.5
08岿 17老,245,26,15,35.8
08岿 17老,247,25.5,13.7,37
08岿 17老,217,23,12.7,35.5
08岿 17老,221,23.6,11.6,36.2
08岿 17老,226,24.5,14.6,35.8
08岿 17老,232,24.4,14.6,35.2
08岿 17老,235,25.6,15.6,35.2
08岿 17老,236,25.5,14.5,36.5
08岿 17老,202,24.8,13.8,36.3
08岿 17老,203,24.2,12.5,37.1
08岿 17老,211,22.8,13.2,35.8
08岿 17老,212,24.4,13.7,37.2
08岿 17老,216,20.6,9.3,32.4
08岿 17老,185,27.6,21,35.1
08岿 17老,188,27.5,20.1,34.2
08岿 17老,189,28.2,22.7,35.3
08岿 17老,192,26.3,14.4,37.1
08岿 17老,201,24.4,14.1,33.4
08岿 17老,170,26.8,17.2,35.4
08岿 17老,172,25.9,14.5,35.3
08岿 17老,174,25.5,13.2,36.4
08岿 17老,175,24.3,15.5,33.9
08岿 17老,177,25,14.4,35.2
08岿 17老,184,28.7,22.1,35.7
08岿 17老,159,27,18.7,36.2
08岿 17老,162,27.2,20.3,36.3
08岿 17老,165,27,18.2,34.5
08岿 17老,168,27.2,19.8,35.9
08岿 17老,169,24.9,19.6,33.7
08岿 17老,143,26.4,15.5,37
09岿 17老,146,21.4,10.9,30.7
09岿 17老,152,21.3,11,29.7
09岿 17老,155,22.2,12.5,30.8
09岿 17老,156,22.4,11.5,31.1
09岿 17老,135,18.8,5.2,28.1
09岿 17老,136,20,7.7,29.6
09岿 17老,137,20.1,7.1,29.7
09岿 17老,138,22.1,12.7,31.1
09岿 17老,140,21,10.1,29.6
09岿 17老,121,18.6,7,28.5
09岿 17老,127,19.6,7.1,29.6
09岿 17老,129,20.6,7.9,30.2
09岿 17老,130,20.5,11.6,29.6
09岿 17老,131,21.5,11.5,29.3
09岿 17老,133,21.1,9.8,29.2
09岿 17老,108,22.1,11.2,31.4
09岿 17老,112,21.9,12.9,28.7
09岿 17老,114,19.5,8.5,28.3
09岿 17老,115,20.7,15.2,27.9
09岿 17老,119,21.2,8.6,29.8
09岿 17老,101,19.5,6.5,28.9
09岿 17老,102,20.7,14.9,27.4
09岿 17老,104,20.1,11.8,29
09岿 17老,105,21.3,12.4,30.5
09岿 17老,106,21.1,13,29.7
09岿 17老,90,20.8,13.1,28.4
09岿 17老,93,19.1,4.9,30.5
09岿 17老,95,18.8,3.9,28.9
09岿 17老,98,20.1,6.8,30.4
09岿 17老,99,19.1,4.2,29.5
09岿 17老,100,14.6,2.9,25.9
09岿 17老,288,21.3,7.4,31.3
09岿 17老,289,19.7,6.7,30.5
09岿 17老,294,22.3,12.1,29.9
09岿 17老,295,21.9,12,29.7
09岿 17老,279,20.4,7.8,29
09岿 17老,281,20.5,6.3,31.2
09岿 17老,283,20.3,7,31.2
09岿 17老,284,18.6,4.8,29
09岿 17老,285,20.3,7.2,30.6
09岿 17老,271,17.3,3.2,28.6
09岿 17老,272,18.4,5.8,29.1
09岿 17老,273,19.3,6.5,28.9
09岿 17老,276,18,4.1,28.8
09岿 17老,277,20.5,11.5,31
09岿 17老,278,19.2,4.6,30.7
09岿 17老,262,21.4,8.2,29.9
09岿 17老,263,20.2,7,30.2
09岿 17老,264,19.2,4.6,29.6
09岿 17老,266,22.1,12.4,29.3
09岿 17老,268,21.6,10.8,29
09岿 17老,257,22.3,10.1,31.6
09岿 17老,258,21.5,9.4,29.8
09岿 17老,259,21.5,9.3,30
09岿 17老,260,21,7.1,29.3
09岿 17老,261,21.3,8.2,30.1
09岿 17老,248,17.6,3.4,29.2
09岿 17老,251,21.2,9.3,31
09岿 17老,252,20.9,9.6,30.7
09岿 17老,253,21.4,10.8,30.6
09岿 17老,254,20,6.3,29.8
09岿 17老,255,21.8,10.9,29.7
09岿 17老,238,19.1,5.1,29.2
09岿 17老,243,21,10.8,30.6
09岿 17老,244,19.1,4.4,29.5
09岿 17老,245,20.7,9.3,30.4
09岿 17老,247,20.3,6.5,29.5
09岿 17老,221,17.9,4.5,28.9
09岿 17老,226,18.9,5.5,28.9
09岿 17老,232,19.4,6.8,28.3
09岿 17老,235,20.9,11.1,29
09岿 17老,236,20.4,7.6,30.3
09岿 17老,202,20,7.2,29.6
09岿 17老,203,19.6,5.7,30
09岿 17老,211,18,5.6,28.8
09岿 17老,212,19.1,6.3,29.9
09岿 17老,216,15.7,6.1,27.1
09岿 17老,217,18.1,6.9,29.1
09岿 17老,185,23.3,18.3,29.3
09岿 17老,188,23.5,14.8,31.4
09岿 17老,189,24.2,18.3,30.2
09岿 17老,192,20.7,7.2,30.9
09岿 17老,201,20.2,7.5,28.9
09岿 17老,172,20.6,8.6,30.1
09岿 17老,174,20,6.1,29.2
09岿 17老,175,19.8,12.2,28.2
09岿 17老,177,20.2,8.4,30
09岿 17老,184,24,18,32.1
09岿 17老,159,22.6,14.5,29.7
09岿 17老,162,22.5,13.5,29.4
09岿 17老,165,22.2,13.1,30.3
09岿 17老,168,22.7,14.7,29.2
09岿 17老,169,20.8,15.7,26.8
09岿 17老,170,22.5,13.1,29.1
09岿 17老,143,21.5,9.2,30.4
10岿 17老,146,16,2.4,28
10岿 17老,152,17,5.5,28
10岿 17老,155,17.5,5.1,29
10岿 17老,156,17,3.4,29.5
10岿 17老,135,13.7,-1.8,27.1
10岿 17老,136,14.7,-2.1,28
10岿 17老,137,14.9,0.1,27.7
10岿 17老,138,17.5,6.1,29.3
10岿 17老,140,15.8,2.1,26.5
10岿 17老,121,14,-2.4,27
10岿 17老,127,14.3,-2.4,27.4
10岿 17老,129,15,0.4,25.8
10岿 17老,130,15.3,3.6,25
10岿 17老,131,15.9,1.1,28.1
10岿 17老,133,15.4,0.4,27
10岿 17老,108,16.4,2.5,29.4
10岿 17老,112,15.7,3.3,26
10岿 17老,114,14.6,-0.6,25.5
10岿 17老,115,15.2,8.3,24.5
10岿 17老,119,15.4,0.3,28.6
10岿 17老,101,13.9,-2.6,26.8
10岿 17老,102,15,6.9,23.2
10岿 17老,104,14.4,5.3,23.9
10岿 17老,105,15.2,5.7,24.7
10岿 17老,106,15.3,6.2,24.9
10岿 17老,90,14.5,4,25
10岿 17老,93,13.5,-3.7,26.9
10岿 17老,95,12.8,-4.8,26.8
10岿 17老,98,14.1,-0.9,27.8
10岿 17老,99,13,-3.6,26.8
10岿 17老,100,9,-5.3,21.6
10岿 17老,288,16.6,-1,29.8
10岿 17老,289,14.7,-1.4,29
10岿 17老,294,18,5.2,29.5
10岿 17老,295,17.2,4.3,28.6
10岿 17老,279,15.3,0.4,28.7
10岿 17老,281,15.5,-1.6,29.3
10岿 17老,283,15.6,-0.2,30.1
10岿 17老,284,14,-3.1,29
10岿 17老,285,15.4,-1.6,29.5
10岿 17老,271,12.5,-5.1,26.9
10岿 17老,272,13.7,-3.1,27.2
10岿 17老,273,14.3,-1.2,28.6
10岿 17老,276,13.1,-3.9,26.8
10岿 17老,277,15.6,5,28.4
10岿 17老,278,14,-4,28.2
10岿 17老,262,16.3,0.1,28
10岿 17老,263,15.7,-1.1,29.5
10岿 17老,264,14.1,-2.9,29.3
10岿 17老,266,17.2,4.6,29.3
10岿 17老,268,16.6,5.1,27.3
10岿 17老,257,17.8,2.3,30.5
10岿 17老,258,16.5,1.5,29.5
10岿 17老,259,16.5,2.3,29.1
10岿 17老,260,16,0.5,28.6
10岿 17老,261,15.7,-0.3,28.9
10岿 17老,248,12.6,-4.2,27.2
10岿 17老,251,15,0.6,28.1
10岿 17老,252,15.2,0.4,28.3
10岿 17老,253,16.6,4.6,28.8
10岿 17老,254,14.8,-1.7,28.5
10岿 17老,255,17,3.2,29
10岿 17老,238,13.6,-3.1,27.8
10岿 17老,243,15.5,1.3,28
10岿 17老,244,13.7,-3.1,28.3
10岿 17老,245,15,0.8,27.9
10岿 17老,247,15.1,-1.8,28.4
10岿 17老,221,12.9,-5.1,27.2
10岿 17老,226,13.4,-3.7,26.8
10岿 17老,232,13.6,-3.2,26.6
10岿 17老,235,15.5,2.9,26
10岿 17老,236,15,-1.4,28
10岿 17老,202,14.7,-2.1,28.1
10岿 17老,203,14.1,-3.4,28
10岿 17老,211,12.5,-2.8,25.7
10岿 17老,212,13.3,-2.9,27.6
10岿 17老,216,10.6,-3.1,24.1
10岿 17老,217,13.1,-2.4,26
10岿 17老,185,18.7,10.1,27.3
10岿 17老,188,18.9,9,27.4
10岿 17老,189,19.8,11.4,27.5
10岿 17老,192,15.9,-1.1,29.2
10岿 17老,201,14.5,1,26.8
10岿 17老,172,15.2,0.4,27.4
10岿 17老,174,14.6,-0.5,28
10岿 17老,175,14.7,5.4,26.8
10岿 17老,177,14.3,-0.7,25.8
10岿 17老,184,19.3,9.8,27.4
10岿 17老,159,18.1,7.3,28.7
10岿 17老,162,17.9,5.2,27.4
10岿 17老,165,16.7,5.6,28.1
10岿 17老,168,18.1,7,27.3
10岿 17老,169,15.9,9.8,24.6
10岿 17老,170,17.6,7.6,27.4
10岿 17老,143,16.2,1.7,29.1
11岿 17老,146,7.5,-3.1,22.1
